country,cell_id,radio,lon,lat,year,net,mcc,population
Spain,13193,UMTS,-2.876,43.225,2020,3,214,3330.778832
Spain,13194,UMTS,-2.876,43.225,2020,7,214,3330.778832
Spain,13195,UMTS,-2.876,43.226,2020,1,214,4061.5506087
Spain,13196,UMTS,-2.876,43.226,2020,7,214,4061.5506087
Spain,13197,UMTS,-2.876,43.227,2020,3,214,4722.2734465
Spain,13198,UMTS,-2.876,43.228,2020,1,214,5338.2791698
Spain,13199,UMTS,-2.876,43.229,2020,7,214,5836.9230388
Spain,13200,UMTS,-2.876,43.23,2020,3,214,6141.33915
Spain,13201,UMTS,-2.876,43.232,2020,1,214,6688.51174
Spain,13202,UMTS,-2.876,43.232,2020,4,214,6688.51174
Spain,13203,UMTS,-2.876,43.232,2020,7,214,6688.51174
Spain,13204,UMTS,-2.876,43.233,2020,3,214,6743.386975
Spain,13205,UMTS,-2.876,43.233,2020,7,214,6743.386975
Spain,13206,UMTS,-2.876,43.235,2020,1,214,6212.8816
Spain,13207,UMTS,-2.876,43.236,2020,3,214,5901.147123
Spain,13208,UMTS,-2.876,43.238,2020,3,214,4947.2983055
Spain,13209,UMTS,-2.876,43.239,2020,7,214,4404.7394241
Spain,13210,UMTS,-2.876,43.242,2020,1,214,2666.1969836
Spain,13211,UMTS,-2.876,43.243,2020,7,214,2126.4934913
Spain,13212,UMTS,-2.876,43.279,2020,3,214,60.27328244
Spain,13213,UMTS,-2.876,43.28,2020,7,214,69.92524972
Spain,13214,UMTS,-2.876,43.286,2020,3,214,400.3089639
Spain,13215,UMTS,-2.876,43.289,2020,7,214,1056.71070339
Spain,13216,UMTS,-2.876,43.299,2020,3,214,398.00348006
Spain,13217,UMTS,-2.876,43.317,2020,7,214,174.6208994
Spain,13218,UMTS,-2.876,43.318,2020,1,214,180.79498379
Spain,13219,UMTS,-2.875,43.222,2020,1,214,1499.93180176
Spain,13220,UMTS,-2.875,43.222,2020,7,214,1499.93180176
Spain,13221,UMTS,-2.875,43.225,2020,3,214,2788.5775492
Spain,13222,UMTS,-2.875,43.226,2020,1,214,3427.3948014000002
Spain,13223,UMTS,-2.875,43.227,2020,3,214,4035.2742328
Spain,13224,UMTS,-2.875,43.229,2020,1,214,5087.2985564
Spain,13225,UMTS,-2.875,43.229,2020,7,214,5087.2985564
Spain,13226,UMTS,-2.875,43.232,2020,7,214,6158.264845
Spain,13227,UMTS,-2.875,43.233,2020,3,214,6280.122284
Spain,13228,UMTS,-2.875,43.239,2020,1,214,3986.3529595
Spain,13229,UMTS,-2.875,43.239,2020,3,214,3986.3529595
Spain,13230,UMTS,-2.875,43.241,2020,1,214,2788.3627285
Spain,13231,UMTS,-2.875,43.241,2020,3,214,2788.3627285
Spain,13232,UMTS,-2.875,43.242,2020,1,214,2256.5226107
Spain,13233,UMTS,-2.875,43.242,2020,3,214,2256.5226107
Spain,13234,UMTS,-2.875,43.242,2020,4,214,2256.5226107
Spain,13235,UMTS,-2.875,43.242,2020,7,214,2256.5226107
Spain,13236,UMTS,-2.875,43.249,2020,7,214,385.9916794
Spain,13237,UMTS,-2.875,43.279,2020,1,214,62.5022563
Spain,13238,UMTS,-2.875,43.279,2020,7,214,62.5022563
Spain,13239,UMTS,-2.875,43.28,2020,3,214,73.32152621
Spain,13240,UMTS,-2.875,43.284,2020,7,214,183.19361194
Spain,13241,UMTS,-2.875,43.289,2020,3,214,775.44782359
Spain,13242,UMTS,-2.875,43.296,2020,7,214,887.9785512
Spain,13243,UMTS,-2.875,43.32,2020,1,214,170.56486177
Spain,13244,UMTS,-2.875,43.321,2020,3,214,164.22993864
Spain,13245,UMTS,-2.875,43.329,2020,7,214,76.27002142
Spain,13246,UMTS,-2.874,43.229,2020,3,214,4582.1637285
Spain,13247,UMTS,-2.874,43.229,2020,7,214,4582.1637285
Spain,13248,UMTS,-2.874,43.231,2020,3,214,5644.9478522
Spain,13249,UMTS,-2.874,43.236,2020,3,214,5345.844944
Spain,13250,UMTS,-2.874,43.236,2020,4,214,5345.844944
Spain,13251,UMTS,-2.874,43.236,2020,7,214,5345.844944
Spain,13252,UMTS,-2.874,43.237,2020,1,214,4766.174581
Spain,13253,UMTS,-2.874,43.237,2020,7,214,4766.174581
Spain,13254,UMTS,-2.874,43.238,2020,3,214,4207.7385422
Spain,13255,UMTS,-2.874,43.24,2020,7,214,3006.1932577
Spain,13256,UMTS,-2.874,43.25,2020,7,214,313.1199069
Spain,13257,UMTS,-2.874,43.252,2020,7,214,288.0326699
Spain,13258,UMTS,-2.874,43.257,2020,7,214,214.20770925
Spain,13259,UMTS,-2.874,43.277,2020,7,214,49.74804582
Spain,13260,UMTS,-2.874,43.278,2020,7,214,62.80627543
Spain,13261,UMTS,-2.874,43.283,2020,3,214,141.30368762
Spain,13262,UMTS,-2.874,43.291,2020,3,214,926.29683079
Spain,13263,UMTS,-2.874,43.321,2020,3,214,159.69272339
Spain,13264,UMTS,-2.874,43.321,2020,7,214,159.69272339
Spain,13265,UMTS,-2.874,43.322,2020,3,214,154.46832367
Spain,13266,UMTS,-2.874,43.323,2020,1,214,146.30266885
Spain,13267,UMTS,-2.874,43.323,2020,3,214,146.30266885
Spain,13268,UMTS,-2.873,43.23,2020,1,214,4599.8012419
Spain,13269,UMTS,-2.873,43.231,2020,3,214,5305.7474712
Spain,13270,UMTS,-2.873,43.233,2020,3,214,5947.234884
Spain,13271,UMTS,-2.873,43.235,2020,7,214,5411.97446
Spain,13272,UMTS,-2.873,43.24,2020,3,214,2663.1617297
Spain,13273,UMTS,-2.873,43.259,2020,7,214,188.57490989000001
Spain,13274,UMTS,-2.873,43.285,2020,3,214,197.73561477
Spain,13275,UMTS,-2.873,43.293,2020,3,214,1031.58782329
Spain,13276,UMTS,-2.873,43.316,2020,3,214,100.09068723
Spain,13277,UMTS,-2.872,43.229,2020,1,214,3514.6486236
Spain,13278,UMTS,-2.872,43.23,2020,3,214,4163.4295674
Spain,13279,UMTS,-2.872,43.231,2020,1,214,4921.8835026
Spain,13280,UMTS,-2.872,43.232,2020,3,214,5428.231344
Spain,13281,UMTS,-2.872,43.233,2020,7,214,5674.6322382
Spain,13282,UMTS,-2.872,43.234,2020,7,214,5578.062158
Spain,13283,UMTS,-2.872,43.236,2020,1,214,4637.9610215
Spain,13284,UMTS,-2.872,43.236,2020,4,214,4637.9610215
Spain,13285,UMTS,-2.872,43.237,2020,4,214,4114.8053652
Spain,13286,UMTS,-2.872,43.237,2020,7,214,4114.8053652
Spain,13287,UMTS,-2.872,43.238,2020,1,214,3562.9038904999998
Spain,13288,UMTS,-2.872,43.238,2020,7,214,3562.9038904999998
Spain,13289,UMTS,-2.872,43.24,2020,3,214,2317.3265474
Spain,13290,UMTS,-2.872,43.277,2020,7,214,69.69000032
Spain,13291,UMTS,-2.872,43.281,2020,3,214,135.19234188
Spain,13292,UMTS,-2.872,43.292,2020,3,214,975.73631946
Spain,13293,UMTS,-2.872,43.294,2020,3,214,1041.52787664
Spain,13294,UMTS,-2.872,43.325,2020,1,214,122.6268809
Spain,13295,UMTS,-2.872,43.325,2020,3,214,122.6268809
Spain,13296,UMTS,-2.871,43.224,2020,7,214,424.49655309999997
Spain,13297,UMTS,-2.871,43.231,2020,4,214,4516.7495906
Spain,13298,UMTS,-2.871,43.232,2020,3,214,5034.7043482
Spain,13299,UMTS,-2.871,43.234,2020,4,214,5312.629156
Spain,13300,UMTS,-2.871,43.236,2020,7,214,4388.3673755
Spain,13301,UMTS,-2.871,43.237,2020,1,214,3843.7913105
Spain,13302,UMTS,-2.871,43.258,2020,7,214,213.08454817
Spain,13303,UMTS,-2.871,43.277,2020,1,214,83.88909837
Spain,13304,UMTS,-2.871,43.277,2020,3,214,83.88909837
Spain,13305,UMTS,-2.871,43.277,2020,7,214,83.88909837
Spain,13306,UMTS,-2.871,43.285,2020,7,214,197.21977578
Spain,13307,UMTS,-2.871,43.287,2020,7,214,345.72143431
Spain,13308,UMTS,-2.871,43.288,2020,1,214,465.08313616
Spain,13309,UMTS,-2.871,43.294,2020,3,214,997.9258504000001
Spain,13310,UMTS,-2.871,43.327,2020,1,214,122.43298635000001
Spain,13311,UMTS,-2.871,43.328,2020,7,214,125.85831514
Spain,13312,UMTS,-2.871,43.342,2020,7,214,106.78530891
Spain,13313,UMTS,-2.871,43.372,2020,7,214,143.46603908
Spain,13314,UMTS,-2.87,43.231,2020,3,214,3992.9218607
Spain,13315,UMTS,-2.87,43.232,2020,7,214,4411.5177384
Spain,13316,UMTS,-2.87,43.233,2020,3,214,4707.8960975
Spain,13317,UMTS,-2.87,43.294,2020,1,214,911.95885
Spain,13318,UMTS,-2.87,43.294,2020,3,214,911.95885
Spain,13319,UMTS,-2.87,43.314,2020,3,214,53.403282923
Spain,13320,UMTS,-2.87,43.329,2020,3,214,149.75309872
Spain,13321,UMTS,-2.87,43.331,2020,3,214,186.54656544
Spain,13322,UMTS,-2.87,43.383,2020,3,214,191.85164918
Spain,13323,UMTS,-2.869,43.231,2020,7,214,3789.4866626
Spain,13324,UMTS,-2.869,43.232,2020,1,214,4167.5569268
Spain,13325,UMTS,-2.869,43.233,2020,1,214,4418.6584666
Spain,13326,UMTS,-2.869,43.233,2020,3,214,4418.6584666
Spain,13327,UMTS,-2.869,43.233,2020,7,214,4418.6584666
Spain,13328,UMTS,-2.869,43.235,2020,7,214,4231.1309538
Spain,13329,UMTS,-2.869,43.236,2020,7,214,3879.4685873
Spain,13330,UMTS,-2.869,43.238,2020,7,214,2699.2947531
Spain,13331,UMTS,-2.869,43.239,2020,7,214,2095.0429618
Spain,13332,UMTS,-2.869,43.276,2020,1,214,94.50007801
Spain,13333,UMTS,-2.869,43.292,2020,1,214,752.40331946
Spain,13334,UMTS,-2.869,43.293,2020,1,214,823.94087744
Spain,13335,UMTS,-2.869,43.294,2020,7,214,847.9508299
Spain,13336,UMTS,-2.869,43.296,2020,7,214,774.0925425
Spain,13337,UMTS,-2.869,43.329,2020,7,214,173.7114636
Spain,13338,UMTS,-2.869,43.331,2020,3,214,219.41709241
Spain,13339,UMTS,-2.869,43.358,2020,3,214,105.44321515
Spain,13340,UMTS,-2.868,43.228,2020,3,214,1715.04805737
Spain,13341,UMTS,-2.868,43.231,2020,7,214,3507.7464619
Spain,13342,UMTS,-2.868,43.232,2020,4,214,3842.0456971
Spain,13343,UMTS,-2.868,43.232,2020,7,214,3842.0456971
Spain,13344,UMTS,-2.868,43.233,2020,7,214,4065.8338514
Spain,13345,UMTS,-2.868,43.237,2020,1,214,3002.1398801
Spain,13346,UMTS,-2.868,43.247,2020,4,214,254.46070919
Spain,13347,UMTS,-2.868,43.25,2020,4,214,249.9286335
Spain,13348,UMTS,-2.868,43.276,2020,3,214,112.96282768
Spain,13349,UMTS,-2.868,43.28,2020,1,214,226.11288342
Spain,13350,UMTS,-2.868,43.284,2020,3,214,269.10703412
Spain,13351,UMTS,-2.868,43.285,2020,7,214,246.59559879
Spain,13352,UMTS,-2.868,43.292,2020,3,214,646.05785997
Spain,13353,UMTS,-2.868,43.313,2020,3,214,28.154390789
Spain,13354,UMTS,-2.868,43.332,2020,1,214,283.55083332
Spain,13355,UMTS,-2.868,43.334,2020,1,214,330.11152327
Spain,13356,UMTS,-2.868,43.349,2020,7,214,74.85755391000001
Spain,13357,UMTS,-2.867,43.225,2020,7,214,189.59924064
Spain,13358,UMTS,-2.867,43.233,2020,1,214,3676.8026806000003
Spain,13359,UMTS,-2.867,43.233,2020,3,214,3676.8026806000003
Spain,13360,UMTS,-2.867,43.233,2020,7,214,3676.8026806000003
Spain,13361,UMTS,-2.867,43.271,2020,7,214,31.590628385
Spain,13362,UMTS,-2.867,43.276,2020,1,214,130.90140242
Spain,13363,UMTS,-2.867,43.276,2020,3,214,130.90140242
Spain,13364,UMTS,-2.867,43.292,2020,1,214,549.31357741
Spain,13365,UMTS,-2.867,43.294,2020,1,214,637.66006572
Spain,13366,UMTS,-2.867,43.295,2020,1,214,633.201161
Spain,13367,UMTS,-2.867,43.295,2020,3,214,633.201161
Spain,13368,UMTS,-2.866,43.233,2020,7,214,3361.2269892
Spain,13369,UMTS,-2.866,43.241,2020,3,214,661.2386839
Spain,13370,UMTS,-2.866,43.243,2020,3,214,380.14688149
Spain,13371,UMTS,-2.866,43.288,2020,3,214,293.82778382
Spain,13372,UMTS,-2.866,43.289,2020,7,214,279.01338922
Spain,13373,UMTS,-2.865,43.231,2020,7,214,2702.4053224
Spain,13374,UMTS,-2.865,43.233,2020,1,214,2936.5399371
Spain,13375,UMTS,-2.865,43.233,2020,7,214,2936.5399371
Spain,13376,UMTS,-2.865,43.234,2020,1,214,2870.7205993000002
Spain,13377,UMTS,-2.865,43.247,2020,7,214,194.73192069
Spain,13378,UMTS,-2.865,43.274,2020,3,214,75.0856858
Spain,13379,UMTS,-2.865,43.274,2020,7,214,75.0856858
Spain,13380,UMTS,-2.865,43.292,2020,1,214,360.23310709
Spain,13381,UMTS,-2.865,43.295,2020,1,214,430.48520346
Spain,13382,UMTS,-2.865,43.295,2020,4,214,430.48520346
Spain,13383,UMTS,-2.865,43.295,2020,7,214,430.48520346
Spain,13384,UMTS,-2.865,43.296,2020,7,214,399.43943356
Spain,13385,UMTS,-2.865,43.341,2020,7,214,454.80510366
Spain,13386,UMTS,-2.865,43.36,2020,1,214,112.36579336
Spain,13387,UMTS,-2.865,43.374,2020,3,214,180.64238529
Spain,13388,UMTS,-2.864,43.23,2020,7,214,2263.4327974000003
Spain,13389,UMTS,-2.864,43.233,2020,1,214,2768.1388163
Spain,13390,UMTS,-2.864,43.233,2020,7,214,2768.1388163
Spain,13391,UMTS,-2.864,43.239,2020,7,214,901.1421429
Spain,13392,UMTS,-2.864,43.25,2020,4,214,193.39145955
Spain,13393,UMTS,-2.864,43.273,2020,7,214,71.9095897
Spain,13394,UMTS,-2.864,43.274,2020,1,214,90.84949216
Spain,13395,UMTS,-2.864,43.274,2020,4,214,90.84949216
Spain,13396,UMTS,-2.864,43.277,2020,1,214,213.95266781
Spain,13397,UMTS,-2.864,43.284,2020,7,214,332.65459201
Spain,13398,UMTS,-2.864,43.285,2020,1,214,291.63327748
Spain,13399,UMTS,-2.864,43.289,2020,1,214,282.35433839
Spain,13400,UMTS,-2.864,43.294,2020,3,214,385.49272157
Spain,13401,UMTS,-2.864,43.295,2020,1,214,363.73384565
Spain,13402,UMTS,-2.864,43.295,2020,3,214,363.73384565
Spain,13403,UMTS,-2.864,43.296,2020,3,214,338.88794178
Spain,13404,UMTS,-2.864,43.34,2020,3,214,525.8901503
Spain,13405,UMTS,-2.864,43.34,2020,7,214,525.8901503
Spain,13406,UMTS,-2.864,43.342,2020,1,214,416.91230436
Spain,13407,UMTS,-2.864,43.342,2020,3,214,416.91230436
Spain,13408,UMTS,-2.863,43.233,2020,7,214,2553.9360207
Spain,13409,UMTS,-2.863,43.234,2020,3,214,2408.4607473
Spain,13410,UMTS,-2.863,43.235,2020,3,214,2201.9571623
Spain,13411,UMTS,-2.863,43.24,2020,7,214,508.35041173999997
Spain,13412,UMTS,-2.863,43.244,2020,3,214,222.47718573
Spain,13413,UMTS,-2.863,43.265,2020,1,214,20.269405727
Spain,13414,UMTS,-2.863,43.274,2020,7,214,100.6850524
Spain,13415,UMTS,-2.863,43.283,2020,7,214,360.91741205
Spain,13416,UMTS,-2.863,43.285,2020,3,214,291.52581237
Spain,13417,UMTS,-2.863,43.294,2020,1,214,370.72815898
Spain,13418,UMTS,-2.863,43.295,2020,1,214,328.64390583
Spain,13419,UMTS,-2.863,43.295,2020,3,214,328.64390583
Spain,13420,UMTS,-2.863,43.299,2020,1,214,233.12559432
Spain,13421,UMTS,-2.863,43.34,2020,1,214,517.8991254
Spain,13422,UMTS,-2.863,43.342,2020,7,214,415.60167979
Spain,13423,UMTS,-2.863,43.343,2020,1,214,339.88997458
Spain,13424,UMTS,-2.863,43.343,2020,3,214,339.88997458
Spain,13425,UMTS,-2.863,43.344,2020,1,214,279.42590165
Spain,13426,UMTS,-2.863,43.344,2020,3,214,279.42590165
Spain,13427,UMTS,-2.863,43.349,2020,3,214,129.94202492
Spain,13428,UMTS,-2.863,43.36,2020,3,214,182.99181939
Spain,13429,UMTS,-2.863,43.37,2020,4,214,142.98473095
Spain,13430,UMTS,-2.862,43.231,2020,4,214,2286.177753
Spain,13431,UMTS,-2.862,43.233,2020,3,214,2412.8415722
Spain,13432,UMTS,-2.862,43.234,2020,1,214,2311.5748323000003
Spain,13433,UMTS,-2.862,43.28,2020,3,214,329.57954381
Spain,13434,UMTS,-2.862,43.283,2020,7,214,358.5167894
Spain,13435,UMTS,-2.862,43.292,2020,1,214,377.42596944
Spain,13436,UMTS,-2.862,43.292,2020,3,214,377.42596944
Spain,13437,UMTS,-2.862,43.294,2020,1,214,358.61420803
Spain,13438,UMTS,-2.862,43.294,2020,7,214,358.61420803
Spain,13439,UMTS,-2.862,43.296,2020,1,214,281.25031227
Spain,13440,UMTS,-2.862,43.296,2020,3,214,281.25031227
Spain,13441,UMTS,-2.862,43.296,2020,7,214,281.25031227
Spain,13442,UMTS,-2.862,43.346,2020,7,214,168.05568668
Spain,13443,UMTS,-2.861,43.233,2020,3,214,2349.8554501
Spain,13444,UMTS,-2.861,43.233,2020,7,214,2349.8554501
Spain,13445,UMTS,-2.861,43.234,2020,3,214,2202.2675021
Spain,13446,UMTS,-2.861,43.234,2020,7,214,2202.2675021
Spain,13447,UMTS,-2.861,43.235,2020,1,214,1781.376155
Spain,13448,UMTS,-2.861,43.273,2020,3,214,120.19768299
Spain,13449,UMTS,-2.861,43.283,2020,7,214,345.1111914
Spain,13450,UMTS,-2.861,43.289,2020,7,214,312.50652787
Spain,13451,UMTS,-2.861,43.291,2020,4,214,355.23062175
Spain,13452,UMTS,-2.861,43.291,2020,7,214,355.23062175
Spain,13453,UMTS,-2.861,43.292,2020,1,214,376.09523684
Spain,13454,UMTS,-2.861,43.292,2020,4,214,376.09523684
Spain,13455,UMTS,-2.861,43.295,2020,7,214,328.22406563
Spain,13456,UMTS,-2.861,43.344,2020,7,214,242.16605265
Spain,13457,UMTS,-2.861,43.346,2020,1,214,161.17760357
Spain,13458,UMTS,-2.861,43.368,2020,7,214,128.04911245
Spain,13459,UMTS,-2.86,43.235,2020,1,214,1701.2678917
Spain,13460,UMTS,-2.86,43.235,2020,7,214,1701.2678917
Spain,13461,UMTS,-2.86,43.238,2020,7,214,707.1681469
Spain,13462,UMTS,-2.86,43.272,2020,3,214,130.26329369
Spain,13463,UMTS,-2.86,43.273,2020,1,214,145.4774043
Spain,13464,UMTS,-2.86,43.273,2020,3,214,145.4774043
Spain,13465,UMTS,-2.86,43.274,2020,3,214,166.14391605
Spain,13466,UMTS,-2.86,43.275,2020,3,214,200.12692643
Spain,13467,UMTS,-2.86,43.281,2020,1,214,333.29989575
Spain,13468,UMTS,-2.86,43.288,2020,7,214,294.01588657
Spain,13469,UMTS,-2.86,43.29,2020,7,214,328.26760017
Spain,13470,UMTS,-2.86,43.291,2020,1,214,335.75461343
Spain,13471,UMTS,-2.86,43.291,2020,7,214,335.75461343
Spain,13472,UMTS,-2.86,43.349,2020,7,214,150.06470374
Spain,13473,UMTS,-2.86,43.35,2020,3,214,191.02235547
Spain,13474,UMTS,-2.86,43.35,2020,7,214,191.02235547
Spain,13475,UMTS,-2.86,43.351,2020,7,214,236.51028607
Spain,13476,UMTS,-2.859,43.229,2020,3,214,1999.0661732
Spain,13477,UMTS,-2.859,43.231,2020,7,214,2455.1468034
Spain,13478,UMTS,-2.859,43.235,2020,1,214,1685.5896868
Spain,13479,UMTS,-2.859,43.235,2020,7,214,1685.5896868
Spain,13480,UMTS,-2.859,43.237,2020,7,214,952.63767
Spain,13481,UMTS,-2.859,43.253,2020,7,214,121.73183474
Spain,13482,UMTS,-2.859,43.273,2020,3,214,195.91015349
Spain,13483,UMTS,-2.859,43.284,2020,3,214,255.99127322
Spain,13484,UMTS,-2.859,43.285,2020,7,214,217.45838796
Spain,13485,UMTS,-2.859,43.287,2020,3,214,263.95000208
Spain,13486,UMTS,-2.859,43.291,2020,7,214,330.5055239
Spain,13487,UMTS,-2.859,43.346,2020,4,214,126.77408812
Spain,13488,UMTS,-2.859,43.354,2020,1,214,534.9051622
Spain,13489,UMTS,-2.859,43.36,2020,3,214,683.32808403
Spain,13490,UMTS,-2.859,43.365,2020,7,214,149.18337047
Spain,13491,UMTS,-2.858,43.235,2020,7,214,1733.5107379
Spain,13492,UMTS,-2.858,43.272,2020,3,214,213.93387016
Spain,13493,UMTS,-2.858,43.282,2020,3,214,311.46726487
Spain,13494,UMTS,-2.858,43.284,2020,1,214,233.65514815
Spain,13495,UMTS,-2.858,43.284,2020,7,214,233.65514815
Spain,13496,UMTS,-2.858,43.285,2020,3,214,194.35266639
Spain,13497,UMTS,-2.858,43.286,2020,7,214,222.19315265
Spain,13498,UMTS,-2.858,43.345,2020,1,214,114.8123009
Spain,13499,UMTS,-2.857,43.231,2020,7,214,2791.9800976
Spain,13500,UMTS,-2.857,43.233,2020,3,214,2601.3007833
Spain,13501,UMTS,-2.857,43.234,2020,1,214,2314.9995901
Spain,13502,UMTS,-2.857,43.235,2020,1,214,1821.0761786
Spain,13503,UMTS,-2.857,43.235,2020,7,214,1821.0761786
Spain,13504,UMTS,-2.857,43.239,2020,3,214,579.2918375
Spain,13505,UMTS,-2.857,43.273,2020,1,214,287.96280935
Spain,13506,UMTS,-2.857,43.279,2020,3,214,374.97534445
Spain,13507,UMTS,-2.857,43.285,2020,1,214,174.80229861
Spain,13508,UMTS,-2.857,43.287,2020,1,214,231.41677385
Spain,13509,UMTS,-2.857,43.29,2020,3,214,288.00268434
Spain,13510,UMTS,-2.857,43.35,2020,7,214,225.50340324
Spain,13511,UMTS,-2.857,43.355,2020,3,214,876.5252755
Spain,13512,UMTS,-2.857,43.357,2020,3,214,1082.5671374
Spain,13513,UMTS,-2.856,43.232,2020,7,214,2844.4936366
Spain,13514,UMTS,-2.856,43.235,2020,1,214,1930.7943628
Spain,13515,UMTS,-2.856,43.235,2020,7,214,1930.7943628
Spain,13516,UMTS,-2.856,43.236,2020,1,214,1503.5788284
Spain,13517,UMTS,-2.856,43.243,2020,3,214,187.90875708
Spain,13518,UMTS,-2.856,43.272,2020,1,214,301.29004282
Spain,13519,UMTS,-2.856,43.273,2020,3,214,345.83344359
Spain,13520,UMTS,-2.856,43.355,2020,3,214,1008.5830947
Spain,13521,UMTS,-2.856,43.357,2020,1,214,1257.3834909
Spain,13522,UMTS,-2.856,43.358,2020,7,214,1254.4993117
Spain,13523,UMTS,-2.856,43.369,2020,3,214,142.86359885
Spain,13524,UMTS,-2.855,43.232,2020,7,214,2896.696637
Spain,13525,UMTS,-2.855,43.233,2020,3,214,2735.9142864
Spain,13526,UMTS,-2.855,43.236,2020,3,214,1566.3122473
Spain,13527,UMTS,-2.855,43.263,2020,3,214,58.59986332
Spain,13528,UMTS,-2.855,43.273,2020,3,214,394.55534714
Spain,13529,UMTS,-2.855,43.273,2020,7,214,394.55534714
Spain,13530,UMTS,-2.855,43.356,2020,7,214,1299.9838586
Spain,13531,UMTS,-2.855,43.359,2020,3,214,1280.738088
Spain,13532,UMTS,-2.855,43.36,2020,3,214,1220.4321526
Spain,13533,UMTS,-2.855,43.363,2020,7,214,727.89909447
Spain,13534,UMTS,-2.855,43.366,2020,3,214,213.80160457
Spain,13535,UMTS,-2.854,43.229,2020,7,214,2819.8138285
Spain,13536,UMTS,-2.854,43.236,2020,1,214,1772.8436703
Spain,13537,UMTS,-2.854,43.236,2020,7,214,1772.8436703
Spain,13538,UMTS,-2.854,43.237,2020,4,214,1301.7050532
Spain,13539,UMTS,-2.854,43.275,2020,7,214,557.4505149
Spain,13540,UMTS,-2.854,43.276,2020,1,214,570.5251982
Spain,13541,UMTS,-2.854,43.281,2020,4,214,338.8476119
Spain,13542,UMTS,-2.854,43.284,2020,3,214,168.64965834
Spain,13543,UMTS,-2.854,43.287,2020,1,214,118.99232454
Spain,13544,UMTS,-2.854,43.347,2020,3,214,125.85311426
Spain,13545,UMTS,-2.854,43.355,2020,3,214,1253.6034383
Spain,13546,UMTS,-2.854,43.358,2020,1,214,1399.0545547
Spain,13547,UMTS,-2.854,43.358,2020,3,214,1399.0545547
Spain,13548,UMTS,-2.854,43.36,2020,3,214,1254.5852921
Spain,13549,UMTS,-2.853,43.231,2020,7,214,3351.4295031
Spain,13550,UMTS,-2.853,43.232,2020,1,214,3394.3068827
Spain,13551,UMTS,-2.853,43.235,2020,7,214,2336.8520074
Spain,13552,UMTS,-2.853,43.236,2020,7,214,1846.6727371
Spain,13553,UMTS,-2.853,43.239,2020,7,214,749.8976779
Spain,13554,UMTS,-2.853,43.272,2020,7,214,484.48020045
Spain,13555,UMTS,-2.853,43.274,2020,1,214,584.4553932
Spain,13556,UMTS,-2.853,43.274,2020,3,214,584.4553932
Spain,13557,UMTS,-2.853,43.274,2020,4,214,584.4553932
Spain,13558,UMTS,-2.853,43.275,2020,7,214,608.7953563
Spain,13559,UMTS,-2.853,43.278,2020,1,214,541.88521366
Spain,13560,UMTS,-2.853,43.278,2020,3,214,541.88521366
Spain,13561,UMTS,-2.853,43.279,2020,1,214,470.80470851
Spain,13562,UMTS,-2.853,43.28,2020,3,214,388.9803242
Spain,13563,UMTS,-2.853,43.354,2020,1,214,1073.8821318
Spain,13564,UMTS,-2.852,43.236,2020,7,214,1923.4426206
Spain,13565,UMTS,-2.852,43.258,2020,3,214,68.66623033
Spain,13566,UMTS,-2.852,43.258,2020,7,214,68.66623033
Spain,13567,UMTS,-2.852,43.27,2020,3,214,343.37060925
Spain,13568,UMTS,-2.852,43.271,2020,4,214,437.25898102
Spain,13569,UMTS,-2.852,43.272,2020,3,214,520.58019936
Spain,13570,UMTS,-2.852,43.275,2020,3,214,636.6134931
Spain,13571,UMTS,-2.852,43.277,2020,7,214,625.96700774
Spain,13572,UMTS,-2.852,43.279,2020,1,214,501.33387351
Spain,13573,UMTS,-2.852,43.355,2020,7,214,1379.1112464999999
Spain,13574,UMTS,-2.852,43.36,2020,1,214,1231.0176078
Spain,13575,UMTS,-2.852,43.361,2020,3,214,1072.108727
Spain,13576,UMTS,-2.852,43.364,2020,7,214,527.0635211
Spain,13577,UMTS,-2.851,43.225,2020,7,214,1008.7107616
Spain,13578,UMTS,-2.851,43.236,2020,1,214,2039.6449501
Spain,13579,UMTS,-2.851,43.272,2020,7,214,534.87850022
Spain,13580,UMTS,-2.851,43.277,2020,4,214,639.38003144
Spain,13581,UMTS,-2.851,43.278,2020,1,214,588.88951354
Spain,13582,UMTS,-2.851,43.352,2020,1,214,888.61692996
Spain,13583,UMTS,-2.851,43.355,2020,7,214,1424.468099
Spain,13584,UMTS,-2.851,43.356,2020,7,214,1582.9894827
Spain,13585,UMTS,-2.851,43.359,2020,7,214,1418.3331217
Spain,13586,UMTS,-2.851,43.362,2020,3,214,871.7387736
Spain,13587,UMTS,-2.85,43.226,2020,4,214,1712.6613178
Spain,13588,UMTS,-2.85,43.229,2020,3,214,3081.0668058
Spain,13589,UMTS,-2.85,43.231,2020,7,214,3646.7496443
Spain,13590,UMTS,-2.85,43.236,2020,4,214,2069.6315898
Spain,13591,UMTS,-2.85,43.236,2020,7,214,2069.6315898
Spain,13592,UMTS,-2.85,43.272,2020,3,214,525.77501502
Spain,13593,UMTS,-2.85,43.272,2020,7,214,525.77501502
Spain,13594,UMTS,-2.85,43.274,2020,3,214,643.838332
Spain,13595,UMTS,-2.85,43.275,2020,7,214,667.7429215
Spain,13596,UMTS,-2.85,43.278,2020,7,214,580.18898763
Spain,13597,UMTS,-2.85,43.279,2020,4,214,497.88131138
Spain,13598,UMTS,-2.85,43.355,2020,3,214,1526.5037174
